Sun Apr 29 14:43:46 CEST 2012;5.092212009588878E-7;3.077405292461808E-5
Sun Apr 29 17:47:13 CEST 2012;4.936966488520305E-7;2.309091255100372E-6
Sun Apr 29 19:15:45 CEST 2012;5.320889107863107E-7;6.5340854558378106E-6
Sun Apr 29 20:38:56 CEST 2012;5.001920630931854E-7;4.317567797228304E-6
Sun Apr 29 21:09:41 CEST 2012;4.991087258418401E-7;5.630834545027804E-6
Sun Apr 29 21:27:03 CEST 2012;5.081182483275729E-7;5.313662175787494E-6
Mon Apr 30 18:13:54 CEST 2012;5.200791973908743E-7;4.858428209854112E-6
Mon Apr 30 20:03:11 CEST 2012;4.937136089166006E-7;5.870798636389358E-6
