Sun Apr 29 14:48:50 CEST 2012;1.3209330660104747E-8;4.50321511705262E-6
Sun Apr 29 17:52:03 CEST 2012;1.2204730134581534E-8;8.158442383237798E-7
Sun Apr 29 19:14:17 CEST 2012;1.1750675979504984E-8;9.520138858034011E-7
Sun Apr 29 20:37:33 CEST 2012;1.1769981749976672E-8;1.064797942635682E-6
Sun Apr 29 21:08:19 CEST 2012;1.0915747640157742E-8;8.520909928134915E-7
Sun Apr 29 21:25:40 CEST 2012;1.0896548369775214E-8;7.897772276879914E-7
Mon Apr 30 18:12:28 CEST 2012;1.0836765921985114E-8;8.705241245890952E-7
Mon Apr 30 20:01:49 CEST 2012;1.0784194839000702E-8;8.513221046707515E-7
