Sun Apr 29 14:45:22 CEST 2012;3.630075316230456E-8;2.9732551511466926E-6
Sun Apr 29 17:48:48 CEST 2012;3.57696049451828E-8;1.4394937064093153E-6
Sun Apr 29 19:12:05 CEST 2012;3.2287303898235166E-8;1.9943352389764463E-6
Sun Apr 29 20:35:34 CEST 2012;3.2247399508953096E-8;1.375298476730701E-6
Sun Apr 29 21:11:51 CEST 2012;2.7487626185019816E-8;9.394652882465371E-7
Sun Apr 29 21:28:31 CEST 2012;3.331978881309431E-8;1.8142192185504206E-6
Mon Apr 30 18:15:58 CEST 2012;2.601083955764771E-8;2.266905794110088E-6
Mon Apr 30 20:05:14 CEST 2012;2.6144182702402277E-8;1.2659095790858006E-6
